case_name,mesh,element_type,kernel,nodes,elements,dofs,nnz,algorithm,threads,effective_threads,thread_region,cpu_model,physical_cores,logical_cores,run_count,preprocess_ms,assembly_ms,total_ms,assembly_mean_ms,assembly_min_ms,assembly_max_ms,assembly_std_ms,total_mean_ms,total_min_ms,total_max_ms,total_std_ms,speedup,efficiency,preprocess_share,rel_l2,max_abs,extra_memory_bytes,peak_rss_mb,colors,prepare_allocate_ms,prepare_coloring_ms,prepare_owner_partition_ms,assembly_zero_ms,assembly_generate_ms,assembly_numeric_ms,assembly_merge_ms,assembly_sort_ms,assembly_reduce_ms,status,skip_reason,diagnostics,platform,omp_proc_bind,omp_places,omp_dynamic
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,11,11,"physical_core_region","Apple M4 Max",14,14,3,4.2e-05,146.2920003,146.2920003,146.2920003,136.125459,158.535542,9.26600967,146.2920003,136.125459,158.535542,9.26600967,3.6884079,0.335309809,2.870970381e-07,1.370303624e-16,0.0068359375,0,6610.328125,0,0,0,0,0,0,146.2920003,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,11,11,"physical_core_region","Apple M4 Max",14,14,3,113.789125,122.786514,236.575639,122.786514,121.600375,123.804583,0.9076779423,236.575639,235.3895,237.593708,0.9076779423,4.394493761,0.3994994328,0.4809841177,1.03807079e-16,0.0048828125,2420193600,6610.328125,0,113.789125,0,0,9.941278,0,98.47355533,0,0,14.37168067,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,11,11,"physical_core_region","Apple M4 Max",14,14,3,350.880125,138.5099723,489.3900973,138.5099723,134.404333,145.509125,4.973825885,489.3900973,485.284458,496.38925,4.973825885,3.895636975,0.3541488159,0.7169743052,0,0,1924445952,6610.328125,0,0,0,350.880125,0,0,138.5099723,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,11,11,"physical_core_region","Apple M4 Max",14,14,3,213.81675,169.9693053,383.7860553,169.9693053,166.662541,172.636417,2.480411964,383.7860553,380.479291,386.453167,2.480411964,3.174600076,0.2886000069,0.5571248539,1.228013142e-16,0.0048828125,8909472,6610.328125,50,0,213.81675,0,0,0,169.9693053,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,12,12,"physical_core_region","Apple M4 Max",14,14,3,0.000125,134.7299583,134.7299583,134.7299583,132.650333,136.508209,1.58932309,134.7299583,132.650333,136.508209,1.58932309,4.004933842,0.3337444868,9.277817758e-07,1.926055321e-17,0.005859375,0,6610.328125,0,0,0,0,0,0,134.7299583,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,12,12,"physical_core_region","Apple M4 Max",14,14,3,132.298125,123.2081253,255.5062503,123.2081253,117.478834,127.331792,4.179610689,255.5062503,249.776959,259.629917,4.179610689,4.379456048,0.3649546707,0.5177882139,1.955083744e-17,0.0048828125,2640211200,6610.328125,0,132.298125,0,0,10.97116667,0,97.291889,0,0,14.94506967,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,12,12,"physical_core_region","Apple M4 Max",14,14,3,625.400083,114.4595553,739.8596383,114.4595553,113.0515,116.513625,1.485390693,739.8596383,738.451583,741.913708,1.485390693,4.714194181,0.3928495151,0.8452955812,0,0,1924445952,6955.71875,0,0,0,625.400083,0,0,114.4595553,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,12,12,"physical_core_region","Apple M4 Max",14,14,3,214.530416,164.5725837,379.1029997,164.5725837,162.13325,167.912667,2.443894118,379.1029997,376.663666,382.443083,2.443894118,3.278702671,0.2732252226,0.5658895239,1.228013142e-16,0.0048828125,8909472,6955.71875,50,0,214.530416,0,0,0,164.5725837,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,13,13,"physical_core_region","Apple M4 Max",14,14,3,4.1e-05,194.8821807,194.8821807,194.8821807,141.3085,272.670625,56.295459,194.8821807,141.3085,272.670625,56.295459,2.768773255,0.2129825581,2.103835243e-07,1.448061727e-16,0.005859375,0,6955.71875,0,0,0,0,0,0,194.8821807,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,13,13,"physical_core_region","Apple M4 Max",14,14,3,270.774375,127.7238193,398.4981943,127.7238193,124.593958,133.209416,3.89175589,398.4981943,395.368333,403.983791,3.89175589,4.22461975,0.32497075,0.6794870814,1.128365689e-16,0.005859375,2860228800,6955.71875,0,270.774375,0,0,12.51743033,0,100.065403,0,0,15.140986,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,13,13,"physical_core_region","Apple M4 Max",14,14,3,687.741875,133.8250003,821.5668753,133.8250003,125.921792,138.640084,5.632709432,821.5668753,813.663667,826.381959,5.632709432,4.032016203,0.3101550925,0.8371100341,0,0,1924445952,7009.15625,0,0,0,687.741875,0,0,133.8250003,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,13,13,"physical_core_region","Apple M4 Max",14,14,3,224.490791,179.078083,403.568874,179.078083,157.2265,220.003041,28.96053349,403.568874,381.717291,444.493832,28.96053349,3.013124558,0.2317788121,0.5562638882,1.228013142e-16,0.0048828125,8909472,7009.15625,50,0,224.490791,0,0,0,179.078083,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,14,14,"physical_core_region","Apple M4 Max",14,14,3,0,155.0338337,155.0338337,155.0338337,145.196959,169.489209,10.44114501,155.0338337,145.196959,169.489209,10.44114501,3.480431058,0.2486022184,0,1.491228156e-16,0.0068359375,0,7009.15625,0,0,0,0,0,0,155.0338337,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,14,14,"physical_core_region","Apple M4 Max",14,14,3,156.422708,127.6247777,284.0474857,127.6247777,126.531875,129.754125,1.505852345,284.0474857,282.954583,286.176833,1.505852345,4.227898215,0.3019927296,0.5506921057,1.156296498e-16,0.005859375,3080246400,7009.15625,0,156.422708,0,0,13.43393033,0,94.635931,0,0,19.55491633,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,14,14,"physical_core_region","Apple M4 Max",14,14,3,536.304792,133.214361,669.519153,133.214361,131.429916,135.84875,1.90146033,669.519153,667.734708,672.153542,1.90146033,4.050498502,0.2893213216,0.8010297982,0,0,1924445952,7683.296875,0,0,0,536.304792,0,0,133.214361,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,14,14,"physical_core_region","Apple M4 Max",14,14,3,231.980541,161.280542,393.261083,161.280542,156.214667,168.179167,5.053483583,393.261083,388.195208,400.159708,5.053483583,3.345627209,0.2389733721,0.5898893916,1.228013142e-16,0.0048828125,8909472,7683.296875,50,0,231.980541,0,0,0,161.280542,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,15,15,"oversubscription_region","Apple M4 Max",14,14,3,4.2e-05,132.1959723,132.1959723,132.1959723,126.332875,139.864417,5.669809901,132.1959723,126.332875,139.864417,5.669809901,4.081702038,0.2721134692,3.177101334e-07,1.46625915e-16,0.0068359375,0,7683.296875,0,0,0,0,0,0,132.1959723,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,15,15,"oversubscription_region","Apple M4 Max",14,14,3,210.052875,130.329,340.381875,130.329,127.125333,135.61175,3.763576133,340.381875,337.178208,345.664625,3.763576133,4.140172714,0.2760115143,0.6171094598,1.179939966e-16,0.005859375,3300264000,7683.296875,0,210.052875,0,0,14.67468067,0,96.09376367,0,0,19.56055567,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,15,15,"oversubscription_region","Apple M4 Max",14,14,3,386.816375,164.7575697,551.5739447,164.7575697,139.338292,199.81075,25.61039639,551.5739447,526.154667,586.627125,25.61039639,3.275021419,0.2183347613,0.7012955901,0,0,1924445952,7683.296875,0,0,0,386.816375,0,0,164.7575697,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,15,15,"oversubscription_region","Apple M4 Max",14,14,3,233.615459,152.2060693,385.8215283,152.2060693,151.382458,153.388125,0.8571412889,385.8215283,384.997917,387.003584,0.8571412889,3.545092335,0.236339489,0.6055013571,1.228013142e-16,0.0048828125,8909472,7683.296875,50,0,233.615459,0,0,0,152.2060693,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,16,16,"oversubscription_region","Apple M4 Max",14,14,3,0,125.861597,125.861597,125.861597,125.429125,126.446333,0.4290037087,125.861597,125.429125,126.446333,0.4290037087,4.287126356,0.2679453972,0,1.478930326e-16,0.005859375,0,7683.296875,0,0,0,0,0,0,125.861597,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,16,16,"oversubscription_region","Apple M4 Max",14,14,3,183.617042,134.463514,318.080556,134.463514,126.240208,149.51975,10.66148733,318.080556,309.85725,333.136792,10.66148733,4.012869764,0.2508043602,0.5772658483,1.194917402e-16,0.0048828125,3520281600,7683.296875,0,183.617042,0,0,16.99670833,0,97.12205567,0,0,20.34475,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,16,16,"oversubscription_region","Apple M4 Max",14,14,3,563.302,150.751764,714.053764,150.751764,145.260334,156.685541,4.674797101,714.053764,708.562334,719.987541,4.674797101,3.579291912,0.2237057445,0.788878973,0,0,1924445952,7683.296875,0,0,0,563.302,0,0,150.751764,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,16,16,"oversubscription_region","Apple M4 Max",14,14,3,211.442125,147.7632777,359.2054027,147.7632777,147.075458,148.333875,0.5203903298,359.2054027,358.517583,359.776,0.5203903298,3.651682463,0.2282301539,0.5886384877,1.228013142e-16,0.0048828125,8909472,7683.296875,50,0,211.442125,0,0,0,147.7632777,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,17,17,"oversubscription_region","Apple M4 Max",14,14,3,0,123.187764,123.187764,123.187764,120.638625,125.701542,2.067078444,123.187764,120.638625,125.701542,2.067078444,4.380179915,0.2576576421,0,1.493400273e-16,0.005859375,0,7683.296875,0,0,0,0,0,0,123.187764,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,17,17,"oversubscription_region","Apple M4 Max",14,14,3,314.517792,129.936861,444.454653,129.936861,125.57475,136.228625,4.558430553,444.454653,440.092542,450.746417,4.558430553,4.152667423,0.2442745543,0.7076487778,1.261469697e-16,0.005859375,3740299200,7683.296875,0,314.517792,0,0,19.367722,0,90.73795833,0,0,19.83118067,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,17,17,"oversubscription_region","Apple M4 Max",14,14,3,759.705625,138.9668193,898.6724443,138.9668193,130.021666,156.591,12.46265124,898.6724443,889.727291,916.296625,12.46265124,3.882830249,0.2284017793,0.8453643258,0,0,1924445952,8137.84375,0,0,0,759.705625,0,0,138.9668193,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,17,17,"oversubscription_region","Apple M4 Max",14,14,3,214.270166,148.197889,362.468055,148.197889,144.814709,152.108291,3.000839535,362.468055,359.084875,366.378457,3.000839535,3.640973386,0.214174905,0.591142207,1.228013142e-16,0.0048828125,8909472,8172.453125,50,0,214.270166,0,0,0,148.197889,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,18,18,"oversubscription_region","Apple M4 Max",14,14,3,0.000125,138.0830277,138.0830277,138.0830277,135.994542,142.061041,2.814052668,138.0830277,135.994542,142.061041,2.814052668,3.907682058,0.2170934476,9.052524565e-07,1.430050666e-16,0.005859375,0,8172.453125,0,0,0,0,0,0,138.0830277,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,18,18,"oversubscription_region","Apple M4 Max",14,14,3,344.121417,131.760194,475.881611,131.760194,127.724666,136.955625,3.856741478,475.881611,471.846083,481.077042,3.856741478,4.095201694,0.2275112052,0.7231240062,1.241182181e-16,0.0048828125,3960316800,8660.015625,0,344.121417,0,0,17.78154133,0,92.54419433,0,0,21.43445833,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,18,18,"oversubscription_region","Apple M4 Max",14,14,3,498.481208,129.5513747,628.0325827,129.5513747,122.270416,134.341875,5.233342949,628.0325827,620.751624,632.823083,5.233342949,4.165023884,0.2313902158,0.7937187047,0,0,1924445952,8660.015625,0,0,0,498.481208,0,0,129.5513747,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,18,18,"oversubscription_region","Apple M4 Max",14,14,3,212.636666,139.9938473,352.6305133,139.9938473,139.295625,140.652667,0.5547102397,352.6305133,351.932291,353.289333,0.5547102397,3.854344887,0.2141302715,0.6030013228,1.228013142e-16,0.0048828125,8909472,8660.015625,50,0,212.636666,0,0,0,139.9938473,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,19,19,"oversubscription_region","Apple M4 Max",14,14,3,0,122.248778,122.248778,122.248778,119.129542,124.124917,2.220722174,122.248778,119.129542,124.124917,2.220722174,4.413823831,0.2323065174,0,1.42737802e-16,0.005859375,0,8660.015625,0,0,0,0,0,0,122.248778,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,19,19,"oversubscription_region","Apple M4 Max",14,14,3,207.244167,229.533236,436.777403,229.533236,152.475625,325.639708,71.9657059,436.777403,359.719792,532.883875,71.9657059,2.350790583,0.1237258202,0.4744846358,1.298761896e-16,0.005859375,4180334400,8660.015625,0,207.244167,0,0,52.92286133,0,124.395708,0,0,52.21466667,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,19,19,"oversubscription_region","Apple M4 Max",14,14,3,648.434834,133.3218057,781.7566397,133.3218057,131.490458,136.428042,2.208157569,781.7566397,779.925292,784.862876,2.208157569,4.047234186,0.2130123256,0.8294586846,0,0,1924445952,8660.015625,0,0,0,648.434834,0,0,133.3218057,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,19,19,"oversubscription_region","Apple M4 Max",14,14,3,224.658542,142.939181,367.597723,142.939181,141.334417,145.836709,2.052817151,367.597723,365.992959,370.495251,2.052817151,3.774924173,0.1986802196,0.611153247,1.228013142e-16,0.0048828125,8909472,8660.015625,50,0,224.658542,0,0,0,142.939181,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,20,20,"oversubscription_region","Apple M4 Max",14,14,3,0,122.499528,122.499528,122.499528,118.634709,126.70725,3.304508678,122.499528,118.634709,126.70725,3.304508678,4.404788969,0.2202394485,0,1.479322243e-16,0.0078125,0,8660.015625,0,0,0,0,0,0,122.499528,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,20,20,"oversubscription_region","Apple M4 Max",14,14,3,289.040958,129.083861,418.124819,129.083861,125.380583,134.757125,4.073533978,418.124819,414.421541,423.798083,4.073533978,4.180108694,0.2090054347,0.6912791226,1.297256416e-16,0.005859375,4400352000,8660.015625,0,289.040958,0,0,21.32826433,0,86.93311067,0,0,20.822486,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,20,20,"oversubscription_region","Apple M4 Max",14,14,3,418.423,134.8165003,553.2395003,134.8165003,130.14825,137.269959,3.302389172,553.2395003,548.57125,555.692959,3.302389172,4.002362977,0.2001181489,0.7563143986,0,0,1924445952,8660.015625,0,0,0,418.423,0,0,134.8165003,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,20,20,"oversubscription_region","Apple M4 Max",14,14,3,221.90925,153.43725,375.3465,153.43725,148.282667,158.73125,4.266755169,375.3465,370.191917,380.6405,4.266755169,3.51664651,0.1758323255,0.5912117204,1.228013142e-16,0.0048828125,8909472,8660.015625,50,0,221.90925,0,0,0,153.43725,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,21,21,"oversubscription_region","Apple M4 Max",14,14,3,0,130.542917,130.542917,130.542917,121.356209,147.3145,11.87731632,130.542917,121.356209,147.3145,11.87731632,4.13338833,0.1968280157,0,1.484710357e-16,0.005859375,0,8660.015625,0,0,0,0,0,0,130.542917,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,21,21,"oversubscription_region","Apple M4 Max",14,14,3,232.308833,128.8476803,361.1565133,128.8476803,125.678916,131.516333,2.40921053,361.1565133,357.987749,363.825166,2.40921053,4.187770927,0.1994176632,0.6432358948,1.31761096e-16,0.005859375,4620369600,8660.015625,0,232.308833,0,0,20.7565,0,84.45402733,0,0,23.637153,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,21,21,"oversubscription_region","Apple M4 Max",14,14,3,413.74175,133.034236,546.775986,133.034236,127.525417,140.007583,5.199983892,546.775986,541.267167,553.749333,5.199983892,4.055982775,0.1931420369,0.7566933453,0,0,1924445952,8660.015625,0,0,0,413.74175,0,0,133.034236,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,21,21,"oversubscription_region","Apple M4 Max",14,14,3,216.59875,165.3075977,381.9063477,165.3075977,152.096625,191.242209,18.33961872,381.9063477,368.695375,407.840959,18.33961872,3.26412444,0.1554344971,0.5671514792,1.228013142e-16,0.0048828125,8909472,8660.015625,50,0,216.59875,0,0,0,165.3075977,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,22,22,"oversubscription_region","Apple M4 Max",14,14,3,0,131.6984867,131.6984867,131.6984867,131.363792,132.154834,0.3342019249,131.6984867,131.363792,132.154834,0.3342019249,4.097120501,0.18623275,0,1.466278298e-16,0.005859375,0,8660.015625,0,0,0,0,0,0,131.6984867,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,22,22,"oversubscription_region","Apple M4 Max",14,14,3,358.86775,145.861639,504.729389,145.861639,131.949792,171.349083,18.04756433,504.729389,490.817542,530.216833,18.04756433,3.69929046,0.1681495664,0.7110102122,1.334695628e-16,0.0048828125,4840387200,8660.015625,0,358.86775,0,0,33.66513933,0,86.99791633,0,0,25.19858333,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,22,22,"oversubscription_region","Apple M4 Max",14,14,3,532.853083,132.0953197,664.9484027,132.0953197,130.571209,134.9075,1.990845299,664.9484027,663.424292,667.760583,1.990845299,4.084812172,0.1856732806,0.8013450079,0,0,1924445952,8660.015625,0,0,0,532.853083,0,0,132.0953197,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
