case_name,mesh,element_type,kernel,nodes,elements,dofs,nnz,algorithm,threads,effective_threads,thread_region,cpu_model,physical_cores,logical_cores,run_count,preprocess_ms,assembly_ms,total_ms,assembly_mean_ms,assembly_min_ms,assembly_max_ms,assembly_std_ms,total_mean_ms,total_min_ms,total_max_ms,total_std_ms,speedup,efficiency,preprocess_share,rel_l2,max_abs,extra_memory_bytes,peak_rss_mb,colors,prepare_allocate_ms,prepare_coloring_ms,prepare_owner_partition_ms,assembly_zero_ms,assembly_generate_ms,assembly_numeric_ms,assembly_merge_ms,assembly_sort_ms,assembly_reduce_ms,status,skip_reason,diagnostics,platform,omp_proc_bind,omp_places,omp_dynamic
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,24,24,"oversubscription_region","Apple M4 Max",14,14,3,383.740209,149.2944443,533.0346533,149.2944443,130.595125,185.73025,25.76700361,533.0346533,514.335334,569.470459,25.76700361,3.640122431,0.151671768,0.7199160629,1.254952402e-16,0.005859375,5280422400,8202.5,0,383.740209,0,0,37.440361,0,85.20143033,0,0,26.652653,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,24,24,"oversubscription_region","Apple M4 Max",14,14,3,424.380916,147.721764,572.10268,147.721764,129.820292,173.365083,18.60088442,572.10268,554.201208,597.745999,18.60088442,3.678876023,0.153286501,0.741791519,0,0,1924445952,8202.5,0,0,0,424.380916,0,0,147.721764,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,24,24,"oversubscription_region","Apple M4 Max",14,14,3,207.635834,152.2724443,359.9082783,152.2724443,143.359208,158.767792,6.518729653,359.9082783,350.995042,366.403626,6.518729653,3.56893237,0.1487055154,0.5769131929,1.228013142e-16,0.0048828125,8909472,8202.5,50,0,207.635834,0,0,0,152.2724443,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,25,25,"oversubscription_region","Apple M4 Max",14,14,3,8.3e-05,141.1388197,141.1388197,141.1388197,131.901292,151.169792,7.886314682,141.1388197,131.901292,151.169792,7.886314682,3.85046479,0.1540185916,5.880735024e-07,1.484325955e-16,0.005859375,0,8202.5,0,0,0,0,0,0,141.1388197,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,25,25,"oversubscription_region","Apple M4 Max",14,14,3,542.635208,204.2384583,746.8736663,204.2384583,148.8145,298.9765,67.3119822,746.8736663,691.449708,841.611708,67.3119822,2.660860546,0.1064344218,0.7265421616,1.362234811e-16,0.005859375,5500440000,8202.5,0,542.635208,0,0,47.14300033,0,119.654611,0,0,37.440847,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,25,25,"oversubscription_region","Apple M4 Max",14,14,3,462.871417,131.4924443,594.3638613,131.4924443,127.014125,137.30075,4.303511063,594.3638613,589.885542,600.172167,4.303511063,4.132937512,0.1653175005,0.7787677669,0,0,1924445952,8202.5,0,0,0,462.871417,0,0,131.4924443,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,25,25,"oversubscription_region","Apple M4 Max",14,14,3,217.400292,151.6313333,369.0316253,151.6313333,145.532,155.552792,4.371225734,369.0316253,362.932292,372.953084,4.371225734,3.584022139,0.1433608856,0.5891101929,1.228013142e-16,0.0048828125,8909472,8202.5,50,0,217.400292,0,0,0,151.6313333,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,26,26,"oversubscription_region","Apple M4 Max",14,14,3,4.1e-05,137.3921663,137.3921663,137.3921663,132.022833,141.076916,3.883509696,137.3921663,132.022833,141.076916,3.883509696,3.955466095,0.1521333114,2.984158493e-07,1.446246849e-16,0.005859375,0,8202.5,0,0,0,0,0,0,137.3921663,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,26,26,"oversubscription_region","Apple M4 Max",14,14,3,480.186209,186.5117917,666.6980007,186.5117917,181.832125,191.275125,3.855542533,666.6980007,662.018334,671.461334,3.855542533,2.913757092,0.1120675805,0.7202454612,1.367535331e-16,0.0048828125,5720457600,8202.5,0,480.186209,0,0,41.93299967,0,100.9270277,0,0,43.65176433,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,26,26,"oversubscription_region","Apple M4 Max",14,14,3,695.04975,253.2229447,948.2726947,253.2229447,159.4555,322.197459,68.71318821,948.2726947,854.50525,1017.247209,68.71318821,2.146132754,0.08254356747,0.7329640028,0,0,1924445952,8202.5,0,0,0,695.04975,0,0,253.2229447,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,26,26,"oversubscription_region","Apple M4 Max",14,14,3,290.862209,176.700833,467.563042,176.700833,170.30575,185.030291,6.164921297,467.563042,461.167959,475.8925,6.164921297,3.075537599,0.1182899077,0.6220812658,1.228013142e-16,0.0048828125,8909472,8202.5,50,0,290.862209,0,0,0,176.700833,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,27,27,"oversubscription_region","Apple M4 Max",14,14,3,0,124.3068477,124.3068477,124.3068477,123.305542,125.872084,1.121099998,124.3068477,123.305542,125.872084,1.121099998,4.371843272,0.1619201212,0,1.473007586e-16,0.0068359375,0,8202.5,0,0,0,0,0,0,124.3068477,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,27,27,"oversubscription_region","Apple M4 Max",14,14,3,621.786542,259.7698747,881.5564167,259.7698747,146.937791,482.476583,157.4820521,881.5564167,768.724333,1104.263125,157.4820521,2.092044185,0.07748311795,0.7053281336,1.371638282e-16,0.0048828125,5940475200,8202.5,0,621.786542,0,0,137.012861,0,88.228639,0,0,34.52837467,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,27,27,"oversubscription_region","Apple M4 Max",14,14,3,620.688167,129.729889,750.418056,129.729889,124.474709,139.851458,7.158789883,750.418056,745.162876,760.539625,7.158789883,4.189089036,0.1551514458,0.8271231776,0,0,1924445952,8202.5,0,0,0,620.688167,0,0,129.729889,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,27,27,"oversubscription_region","Apple M4 Max",14,14,3,236.505834,158.3645693,394.8704033,158.3645693,145.71875,165.280958,8.95506476,394.8704033,382.224584,401.786792,8.95506476,3.431639147,0.1270977462,0.5989454565,1.228013142e-16,0.0048828125,8909472,8202.5,50,0,236.505834,0,0,0,158.3645693,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,28,28,"oversubscription_region","Apple M4 Max",14,14,3,0.000209,138.7859303,138.7859303,138.7859303,136.599042,140.469833,1.619773992,138.7859303,136.599042,140.469833,1.619773992,3.915743147,0.1398479696,1.505916338e-06,1.499723456e-16,0.005859375,0,8202.5,0,0,0,0,0,0,138.7859303,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,28,28,"oversubscription_region","Apple M4 Max",14,14,3,506.595917,545.0301947,1051.626112,545.0301947,243.410792,1090.13975,386.1805044,1051.626112,750.006709,1596.735667,386.1805044,0.997100823,0.03561074368,0.4817262631,1.372569877e-16,0.005859375,6160492800,8202.5,0,506.595917,0,0,231.4334863,0,139.4094167,0,0,174.1872917,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,28,28,"oversubscription_region","Apple M4 Max",14,14,3,681.735625,143.804139,825.539764,143.804139,134.230334,162.168083,12.98920995,825.539764,815.965959,843.903708,12.98920995,3.779098845,0.1349678159,0.8258059208,0,0,1924445952,8202.5,0,0,0,681.735625,0,0,143.804139,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,28,28,"oversubscription_region","Apple M4 Max",14,14,3,227.415833,146.3875833,373.8034163,146.3875833,142.398875,151.93475,4.045971024,373.8034163,369.814708,379.350583,4.045971024,3.712405406,0.1325859073,0.608383506,1.228013142e-16,0.0048828125,8909472,8202.5,50,0,227.415833,0,0,0,146.3875833,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
